Codigo_INEC,Codigo_INEC,Distancia en auto,Tiempo en ruta
60401,70601,178825,11440
60401,70101,261313,16848
60401,70501,231316,14666
60401,70201,168156,10744
60401,70301,201856,12857
60401,70401,321497,20278
60401,60601,143051,8205
60401,60301,307035,16161
60401,61001,319739,16881
60401,60801,325690,17759
60401,60201,19253,1504
60401,61101,78050,4772
60401,60701,306378,16879
60401,60401,0,0
60401,60501,237898,12717
60401,60901,121772,7069
60401,60101,28029,2185
60401,11201,119063,8703
60401,11001,104531,6161
60401,10601,110307,6974
60401,11801,110297,6591
60401,10301,108569,6470
60401,11701,166032,11290
60401,10201,98072,5943
60401,10801,107767,6688
60401,12001,148727,10923
60401,11501,109792,6613
60401,10701,92000,5467
60401,11401,108843,6833
60401,11901,216959,12492
60401,10401,88245,6351
60401,10101,105700,6529
60401,10901,92193,5464
60401,10501,152837,11505
60401,11301,105973,6396
60401,11601,68667,4525
60401,11101,114155,7515
60501,20101,247589,13415
60501,21101,276420,15707
60501,20501,227930,12138
60501,20301,244906,13821
60501,21501,368744,20585
60501,21401,373223,23767
60501,20601,257015,13906
60501,20901,202733,10754
60501,20701,241851,13679
60501,20801,253483,14309
60501,21001,303741,18219
60501,20401,206765,10930
60501,20201,236601,14393
60501,21301,363686,19781
60501,21201,255651,14029
60501,30601,220761,15533
60501,30101,203539,14035
60501,30801,198511,13478
60501,30401,232053,16527
60501,30301,209639,14321
60501,30701,204913,14294
60501,30201,207632,14573
60501,30501,242891,17528
60501,50701,276815,14916
60501,50401,319956,16811
60501,50601,296632,15972
60501,50501,376230,19743
60501,51101,335667,17936
60501,51001,402873,20506
60501,50101,344737,17968
60501,50901,343831,18109
60501,50201,338711,18076
60501,50301,358568,19113
60501,50801,318505,17419
60501,40201,255986,14255
60501,40701,250275,13509
60501,40801,250878,13648
60501,40101,255743,14161
60501,40601,270178,15120
60501,40901,264114,14390
60501,40501,265352,14595
60501,40401,252294,13888
60501,40301,261957,14192
60501,41001,341324,19135
60501,70601,333630,19086
60501,70101,416118,24495
60501,70501,386120,22312
60501,70201,322960,18390
60501,70301,356660,20503
60501,70401,476302,27924
60501,60601,96881,5008
60501,60301,73765,4090
60501,61001,86469,4809
60501,60801,92420,5687
60501,60201,223854,12037
60501,61101,160903,8294
60501,60701,73108,4807
60501,60401,237898,12717
60501,60501,0,0
60501,60901,118518,5982
60501,60101,231052,12403
60501,11201,169535,12884
60501,11001,259584,13920
60501,10601,265360,14734
60501,11801,215751,14565
60501,10301,263622,14230
60501,11701,176507,12282
60501,10201,253125,13702
60501,10801,262820,14448
60501,12001,186321,13306
60501,11501,264845,14372
60501,10701,247052,13227
60501,11401,263896,14593
60501,11901,87824,5555
60501,10401,191156,14413
60501,10101,260753,14289
60501,10901,247246,13224
60501,10501,182328,12832
60501,11301,261026,14156
60501,11601,223720,12285
60501,11101,269208,15274
60901,20101,131463,7768
60901,21101,160294,10060
60901,20501,111804,6491
60901,20301,128779,8173
60901,21501,252618,14937
60901,21401,257097,18120
60901,20601,140889,8258
60901,20901,86607,5107
60901,20701,125725,8031
60901,20801,137357,8662
60901,21001,187615,12572
60901,20401,90638,5282
60901,20201,120475,8745
60901,21301,247560,14133
60901,21201,139524,8382
60901,30601,180293,11473
60901,30101,167203,10288
60901,30801,167475,10201
60901,30401,191585,12468
60901,30301,155584,9399
60901,30701,166972,10355
60901,30201,173563,10989
60901,30501,202423,13469
60901,50701,160689,9268
60901,50401,203830,11164
60901,50601,180505,10325
60901,50501,260104,14095
60901,51101,219541,12289
60901,51001,286747,14858
60901,50101,228611,12320
60901,50901,227705,12461
60901,50201,222585,12428
60901,50301,242442,13466
60901,50801,202379,11772
60901,40201,139860,8607
60901,40701,134148,7862
60901,40801,134752,8001
60901,40101,139617,8514
60901,40601,154052,9473
60901,40901,147988,8742
60901,40501,149226,8948
60901,40401,136168,8241
60901,40301,145831,8544
60901,41001,225197,13488
60901,70601,217503,13438
60901,70101,299991,18847
60901,70501,269994,16664
60901,70201,206834,12743
60901,70301,240534,14855
60901,70401,360175,22276
60901,60601,24421,1454
60901,60301,188404,9411
60901,61001,201108,10130
60901,60801,207060,11008
60901,60201,107728,6389
60901,61101,44777,2646
60901,60701,187748,10129
60901,60401,121772,7069
60901,60501,118518,5982
60901,60901,0,0
60901,60101,114630,6720
60901,11201,56272,7361
60901,11001,143161,8238
60901,10601,148938,9051
60901,11801,148928,8668
60901,10301,147200,8548
60901,11701,72729,9547
60901,10201,136703,8020
60901,10801,146398,8765
60901,12001,61727,8384
60901,11501,148423,8690
60901,10701,130630,7544
60901,11401,147474,8911
60901,11901,97282,5726
60901,10401,74734,8730
60901,10101,144330,8606
60901,10901,130824,7541
60901,10501,65838,8965
60901,11301,144603,8473
60901,11601,107298,6602
60901,11101,152786,9592
60101,20101,86690,5440
60101,21101,77435,6572
60101,20501,67030,4162
60101,20301,84006,5845
60101,21501,158875,10053
60101,21401,190345,13766
60101,20601,69468,5261
60101,20901,42254,2747
60101,20701,59669,4648
60101,20801,92583,6333
60101,21001,104755,9084
60101,20401,45865,2954
60101,20201,54711,4481
60101,21301,153817,9249
60101,21201,72233,5525
60101,30601,135520,9145
60101,30101,122430,7959
60101,30801,122702,7873
60101,30401,146812,10139
60101,30301,110811,7071
60101,30701,122198,8027
60101,30201,128790,8661
60101,30501,157650,11140
60101,50701,66946,4384
60101,50401,110087,6279
60101,50601,86762,5441
60101,50501,166361,9211
60101,51101,125798,7405
60101,51001,193004,9974
60101,50101,134868,7436
60101,50901,133962,7577
60101,50201,128842,7544
60101,50301,148699,8582
60101,50801,108636,6887
60101,40201,95087,6279
60101,40701,89375,5533
60101,40801,89978,5672
60101,40101,94843,6185
60101,40601,109279,7145
60101,40901,103215,6414
60101,40501,104452,6619
60101,40401,91394,5913
60101,40301,101057,6216
60101,41001,180424,11159
60101,70601,172730,11110
60101,70101,255218,16519
60101,70501,225221,14336
60101,70201,162060,10414
60101,70301,195760,12527
60101,70401,315402,19948
60101,60601,136956,7875
60101,60301,300939,15832
60101,61001,313643,16551
60101,60801,319595,17429
60101,60201,21183,1781
60101,61101,71955,4443
60101,60701,300282,16549
60101,60401,28029,2185
60101,60501,231052,12403
60101,60901,114630,6720
60101,60101,0,0
60101,11201,112919,8317
60101,11001,98387,5775
60101,10601,104163,6588
60101,11801,104154,6205
60101,10301,102425,6085
60101,11701,159889,10904
60101,10201,91929,5557
60101,10801,101624,6302
60101,12001,142583,10537
60101,11501,103649,6227
60101,10701,85856,5081
60101,11401,102699,6448
60101,11901,210815,12106
60101,10401,82101,5965
60101,10101,99556,6143
60101,10901,86050,5078
60101,10501,146693,11119
60101,11301,99829,6010
60101,11601,62523,4139
60101,11101,108012,7129
11201,20101,48925,4763
11201,21101,86798,7757
11201,20501,53017,5074
11201,20301,64809,5997
11201,21501,186378,14616
11201,21401,240193,15703
11201,20601,67392,5956
11201,20901,71969,6039
11201,20701,74412,6297
11201,20801,60114,6038
11201,21001,114118,10269
11201,20401,74421,6166
11201,20201,79196,6667
11201,21301,244851,15767
11201,21201,66028,6079
11201,30601,58917,5906
11201,30101,45827,4720
11201,30801,37210,4366
11201,30401,70209,6900
11201,30301,34208,3832
11201,30701,45595,4788
11201,30201,52187,5422
11201,30501,81047,7901
11201,50701,157980,10902
11201,50401,201121,12797
11201,50601,177796,11959
11201,50501,257395,15729
11201,51101,216832,13923
11201,51001,284038,16492
11201,50101,225902,13954
11201,50901,224996,14095
11201,50201,219876,14062
11201,50301,239733,15100
11201,50801,199670,13405
11201,40201,42576,4720
11201,40701,43315,4425
11201,40801,44189,4377
11201,40101,40269,4441
11201,40601,47820,5032
11201,40901,41097,4433
11201,40501,42334,4639
11201,40401,48451,4896
11201,40301,38939,4235
11201,41001,115482,8900
11201,70601,107788,8851
11201,70101,190276,14259
11201,70501,160279,12077
11201,70201,97118,8155
11201,70301,130818,10267
11201,70401,250460,17689
11201,60601,75439,8357
11201,60301,187570,13396
11201,61001,252126,17032
11201,60801,254572,17437
11201,60201,95345,7742
11201,61101,115018,8503
11201,60701,238765,17031
11201,60401,119063,8703
11201,60501,169535,12884
11201,60901,56272,7361
11201,60101,112919,8317
11201,11201,0,0
11201,11001,24771,2995
11201,10601,18837,2082
11201,11801,30714,3607
11201,10301,24385,2966
11201,11701,40046,4743
11201,10201,30124,3803
11201,10801,31952,3888
11201,12001,29045,3580
11201,11501,30209,3629
11201,10701,27440,3303
11201,11401,34315,4190
11201,11901,122396,9403
11201,10401,28057,3052
11201,10101,28924,3849
11201,10901,36842,4179
11201,10501,33155,4161
11201,11301,37201,4270
11201,11601,48833,4856
11201,11101,38223,4747
11001,20101,23244,1961
11001,21101,70037,5036
11001,20501,38485,2532
11001,20301,48048,3276
11001,21501,169617,11894
11001,21401,217510,13092
11001,20601,50631,3235
11001,20901,57437,3497
11001,20701,57651,3576
11001,20801,34434,3236
11001,21001,97357,7548
11001,20401,59888,3623
11001,20201,62435,3945
11001,21301,230319,13225
11001,21201,49267,3358
11001,30601,40328,3713
11001,30101,27238,2527
11001,30801,27510,2441
11001,30401,51620,4707
11001,30301,15619,1639
11001,30701,27007,2595
11001,30201,33598,3228
11001,30501,62458,5708
11001,50701,143448,8359
11001,50401,186589,10255
11001,50601,163264,9416
11001,50501,242863,13187
11001,51101,202300,11380
11001,51001,269506,13950
11001,50101,211370,11412
11001,50901,210464,11553
11001,50201,205344,11519
11001,50301,225200,12557
11001,50801,185138,10863
11001,40201,16895,1918
11001,40701,17634,1623
11001,40801,18509,1575
11001,40101,14588,1640
11001,40601,21480,2362
11001,40901,15416,1632
11001,40501,16654,1837
11001,40401,22770,2094
11001,40301,13259,1433
11001,41001,92799,6288
11001,70601,85105,6239
11001,70101,167593,11647
11001,70501,137596,9465
11001,70201,74436,5543
11001,70301,108136,7655
11001,70401,227777,15077
11001,60601,165487,9393
11001,60301,201766,13844
11001,61001,342175,18068
11001,60801,268767,17885
11001,60201,80813,5200
11001,61101,100486,5960
11001,60701,328814,18067
11001,60401,104531,6161
11001,60501,259584,13920
11001,60901,143161,8238
11001,60101,98387,5775
11001,11201,24771,2995
11001,11001,0,0
11001,10601,5934,879
11001,11801,8454,860
11001,10301,6726,740
11001,11701,64189,5559
11001,10201,6011,946
11001,10801,9692,1141
11001,12001,43333,4879
11001,11501,7949,882
11001,10701,21757,1708
11001,11401,12055,1444
11001,11901,137538,9984
11001,10401,42229,3664
11001,10101,7400,1126
11001,10901,15638,1270
11001,10501,47444,5461
11001,11301,11829,1361
11001,11601,54365,3702
11001,11101,15963,2000
10601,20101,29020,2775
10601,21101,75813,5849
10601,20501,44261,3345
10601,20301,53824,4089
10601,21501,175393,12708
10601,21401,221393,13809
10601,20601,56407,4048
10601,20901,63213,4310
10601,20701,63427,4389
10601,20801,40210,4049
10601,21001,103133,8361
10601,20401,65665,4437
10601,20201,68211,4759
10601,21301,236095,14038
10601,21201,55043,4171
10601,30601,41008,4058
10601,30101,27919,2873
10601,30801,28190,2787
10601,30401,52300,5053
10601,30301,16299,1984
10601,30701,27687,2940
10601,30201,34279,3574
10601,30501,63139,6054
10601,50701,149224,9173
10601,50401,192365,11068
10601,50601,169041,10230
10601,50501,248639,14000
10601,51101,208076,12194
10601,51001,275282,14763
10601,50101,217146,12225
10601,50901,216240,12366
10601,50201,211120,12333
10601,50301,230977,13371
10601,50801,190914,11676
10601,40201,22671,2732
10601,40701,23410,2437
10601,40801,24285,2389
10601,40101,20364,2453
10601,40601,29021,3138
10601,40901,21192,2445
10601,40501,22430,2650
10601,40401,28547,2907
10601,40301,19035,2247
10601,41001,96683,7006
10601,70601,88989,6956
10601,70101,171477,12365
10601,70501,141479,10182
10601,70201,78319,6261
10601,70301,112019,8373
10601,70401,231661,15794
10601,60601,171263,10206
10601,60301,191285,13615
10601,61001,347951,18882
10601,60801,258286,17655
10601,60201,86589,6013
10601,61101,106262,6774
10601,60701,334590,18880
10601,60401,110307,6974
10601,60501,265360,14734
10601,60901,148938,9051
10601,60101,104163,6588
10601,11201,18837,2082
10601,11001,5934,879
10601,10601,0,0
10601,11801,12205,1604
10601,10301,6010,1042
10601,11701,52809,5167
10601,10201,11287,1721
10601,10801,13443,1885
10601,12001,37399,4001
10601,11501,11700,1626
10601,10701,27777,2594
10601,11401,15806,2188
10601,11901,126157,9592
10601,10401,48249,4550
10601,10101,10415,1846
10601,10901,21658,2156
10601,10501,41510,4582
10601,11301,17849,2247
10601,11601,60385,4588
10601,11101,19714,2744
11801,20101,29011,2392
11801,21101,75803,5466
11801,20501,44251,2962
11801,20301,53814,3706
11801,21501,193131,11872
11801,21401,213918,12828
11801,20601,56398,3665
11801,20901,63204,3927
11801,20701,63417,4006
11801,20801,40200,3666
11801,21001,103123,7978
11801,20401,65655,4054
11801,20201,68201,4376
11801,21301,236085,13655
11801,21201,55033,3788
11801,30601,32208,2838
11801,30101,19118,1652
11801,30801,19390,1566
11801,30401,43500,3832
11801,30301,7499,764
11801,30701,18886,1720
11801,30201,25478,2354
11801,30501,54338,4833
11801,50701,149214,8790
11801,50401,192356,10685
11801,50601,169031,9846
11801,50501,248629,13617
11801,51101,208066,11810
11801,51001,275273,14380
11801,50101,217137,11842
11801,50901,216230,11983
11801,50201,211110,11950
11801,50301,230967,12987
11801,50801,190904,11293
11801,40201,22662,2349
11801,40701,23401,2053
11801,40801,24275,2005
11801,40101,20355,2070
11801,40601,21545,2156
11801,40901,21183,2062
11801,40501,22420,2267
11801,40401,28537,2524
11801,40301,14322,1727
11801,41001,89207,6024
11801,70601,81513,5975
11801,70101,164001,11383
11801,70501,134004,9201
11801,70201,70844,5279
11801,70301,104544,7391
11801,70401,224185,14813
11801,60601,171254,9823
11801,60301,193646,12970
11801,61001,298342,18713
11801,60801,260647,17010
11801,60201,86579,5630
11801,61101,106253,6390
11801,60701,284981,18711
11801,60401,110297,6591
11801,60501,215751,14565
11801,60901,148928,8668
11801,60101,104154,6205
11801,11201,30714,3607
11801,11001,8454,860
11801,10601,12205,1604
11801,11801,0,0
11801,10301,4940,742
11801,11701,55735,4699
11801,10201,13136,1446
11801,10801,5487,847
11801,12001,62429,5006
11801,11501,3493,651
11801,10701,27494,2146
11801,11401,7850,1149
11801,11901,129083,9124
11801,10401,47966,4101
11801,10101,5754,988
11801,10901,21374,1707
11801,10501,62290,5343
11801,11301,10379,1451
11801,11601,60102,4140
11801,11101,11758,1706
10301,20101,27282,2271
10301,21101,74075,5346
10301,20501,42523,2842
10301,20301,52086,3585
10301,21501,173655,12204
10301,21401,214820,13010
10301,20601,54669,3544
10301,20901,61475,3807
10301,20701,61689,3886
10301,20801,38472,3546
10301,21001,101395,7858
10301,20401,63926,3933
10301,20201,66473,4255
10301,21301,234357,13535
10301,21201,53305,3668
10301,30601,36039,3318
10301,30101,22949,2133
10301,30801,23221,2047
10301,30401,47331,4313
10301,30301,11330,1245
10301,30701,22717,2201
10301,30201,29309,2834
10301,30501,58169,5314
10301,50701,147486,8669
10301,50401,190627,10565
10301,50601,167302,9726
10301,50501,246901,13497
10301,51101,206338,11690
10301,51001,273544,14260
10301,50101,215408,11721
10301,50901,214502,11863
10301,50201,209382,11829
10301,50301,229239,12867
10301,50801,189176,11173
10301,40201,20933,2228
10301,40701,21672,1933
10301,40801,22547,1885
10301,40101,18626,1949
10301,40601,22447,2339
10301,40901,19454,1942
10301,40501,20692,2147
10301,40401,26808,2404
10301,40301,17297,1743
10301,41001,90109,6207
10301,70601,82415,6158
10301,70101,164903,11566
10301,70501,134906,9384
10301,70201,71745,5462
10301,70301,105445,7574
10301,70401,225087,14995
10301,60601,169525,9703
10301,60301,197477,13450
10301,61001,346213,18378
10301,60801,264478,17491
10301,60201,84851,5510
10301,61101,104524,6270
10301,60701,332852,18377
10301,60401,108569,6470
10301,60501,263622,14230
10301,60901,147200,8548
10301,60101,102425,6085
10301,11201,24385,2966
10301,11001,6726,740
10301,10601,6010,1042
10301,11801,4940,742
10301,10301,0,0
10301,11701,53525,5236
10301,10201,11103,1290
10301,10801,6985,1137
10301,12001,42737,4765
10301,11501,5242,878
10301,10701,25461,1990
10301,11401,9348,1440
10301,11901,126873,9662
10301,10401,45934,3946
10301,10101,5568,1091
10301,10901,19342,1552
10301,10501,46847,5346
10301,11301,15533,1643
10301,11601,58069,3984
10301,11101,13256,1996
11701,20101,84746,7090
11701,21101,131538,10165
11701,20501,99986,7661
11701,20301,109550,8405
11701,21501,247282,16513
11701,21401,268069,17469
11701,20601,112133,8364
11701,20901,118939,8626
11701,20701,119153,8705
11701,20801,95935,8365
11701,21001,158858,12677
11701,20401,121390,8752
11701,20201,123937,9074
11701,21301,291820,18354
11701,21201,110768,8487
11701,30601,60376,5613
11701,30101,43155,4115
11701,30801,38126,3558
11701,30401,71668,6607
11701,30301,49254,4400
11701,30701,44529,4374
11701,30201,47247,4652
11701,30501,82506,7608
11701,50701,204950,13488
11701,50401,248091,15384
11701,50601,224766,14545
11701,50501,304365,18316
11701,51101,263801,16509
11701,51001,331008,19079
11701,50101,272872,16541
11701,50901,271966,16682
11701,50201,266845,16648
11701,50301,286702,17686
11701,50801,246639,15992
11701,40201,78397,7048
11701,40701,79136,6752
11701,40801,80010,6704
11701,40101,76090,6769
11701,40601,75696,6798
11701,40901,70850,6672
11701,40501,78155,6966
11701,40401,84272,7223
11701,40301,68473,6368
11701,41001,143358,10665
11701,70601,135664,10616
11701,70101,188756,15096
11701,70501,158759,12913
11701,70201,124995,9920
11701,70301,129187,11054
11701,70401,248940,18525
11701,60601,57784,8097
11701,60301,154402,10686
11701,61001,259098,16430
11701,60801,221403,14727
11701,60201,142314,10329
11701,61101,161988,11089
11701,60701,245737,16428
11701,60401,166032,11290
11701,60501,176507,12282
11701,60901,72729,9547
11701,60101,159889,10904
11701,11201,40046,4743
11701,11001,64189,5559
11701,10601,52809,5167
11701,11801,55735,4699
11701,10301,53525,5236
11701,11701,0,0
11701,10201,68259,5982
11701,10801,59529,5343
11701,12001,11308,1329
11701,11501,57756,4965
11701,10701,82616,6682
11701,11401,62383,5673
11701,11901,89227,6793
11701,10401,68190,7844
11701,10101,60502,5458
11701,10901,76497,6243
11701,10501,7315,855
11701,11301,64912,5975
11701,11601,115224,8675
11701,11101,65433,6033
10201,20101,22154,1947
10201,21101,65807,4997
10201,20501,32026,2314
10201,20301,43819,3237
10201,21501,165387,11855
10201,21401,194192,13276
10201,20601,46402,3196
10201,20901,50979,3279
10201,20701,53421,3537
10201,20801,33343,3222
10201,21001,93127,7509
10201,20401,53430,3405
10201,20201,58206,3907
10201,21301,223860,13007
10201,21201,45037,3319
10201,30601,45343,4284
10201,30101,32254,3098
10201,30801,32525,3012
10201,30401,56635,5278
10201,30301,20635,2210
10201,30701,32022,3166
10201,30201,38614,3799
10201,30501,67474,6279
10201,50701,136989,8141
10201,50401,180131,10037
10201,50601,156806,9198
10201,50501,236404,12969
10201,51101,195841,11162
10201,51001,263048,13732
10201,50101,204912,11194
10201,50901,204005,11335
10201,50201,198885,11302
10201,50301,218742,12339
10201,50801,178679,10645
10201,40201,15805,1905
10201,40701,13072,1523
10201,40801,17418,1561
10201,40101,13498,1626
10201,40601,20390,2348
10201,40901,14326,1618
10201,40501,15563,1823
10201,40401,21680,2080
10201,40301,12168,1419
10201,41001,91535,6363
10201,70601,83841,6314
10201,70101,166329,11722
10201,70501,136332,9540
10201,70201,73171,5618
10201,70301,106871,7730
10201,70401,226513,15152
10201,60601,159029,9175
10201,60301,206781,14415
10201,61001,335716,17851
10201,60801,273783,18456
10201,60201,74354,4982
10201,61101,94028,5742
10201,60701,322355,17849
10201,60401,98072,5943
10201,60501,253125,13702
10201,60901,136703,8020
10201,60101,91929,5557
10201,11201,30124,3803
10201,11001,6011,946
10201,10601,11287,1721
10201,11801,13136,1446
10201,10301,11103,1290
10201,11701,68259,5982
10201,10201,0,0
10201,10801,12410,1609
10201,12001,48707,5679
10201,11501,13028,1508
10201,10701,18056,1504
10201,11401,13486,1754
10201,11901,142616,10610
10201,10401,38529,3459
10201,10101,10343,1450
10201,10901,6771,912
10201,10501,52817,6261
10201,11301,10616,1317
10201,11601,50664,3497
10201,11101,18798,2435
10801,20101,22833,2244
10801,21101,69625,5319
10801,20501,41721,3059
10801,20301,47637,3558
10801,21501,185010,11270
10801,21401,205797,12226
10801,20601,50220,3517
10801,20901,60674,4024
10801,20701,57240,3858
10801,20801,34022,3519
10801,21001,96945,7831
10801,20401,63125,4151
10801,20201,62024,4228
10801,21301,233556,13752
10801,21201,48855,3640
10801,30601,36614,3645
10801,30101,23524,2459
10801,30801,23796,2373
10801,30401,47906,4639
10801,30301,10315,1522
10801,30701,23292,2527
10801,30201,29884,3161
10801,30501,58744,5640
10801,50701,146685,8887
10801,50401,189826,10782
10801,50601,166501,9943
10801,50501,246100,13714
10801,51101,205536,11907
10801,51001,272743,14477
10801,50101,214607,11939
10801,50901,213701,12080
10801,50201,208580,12047
10801,50301,228437,13085
10801,50801,188374,11390
10801,40201,14589,2079
10801,40701,17223,1906
10801,40801,18097,1858
10801,40101,12282,1800
10801,40601,11199,1600
10801,40901,10472,1429
10801,40501,13079,1826
10801,40401,22359,2377
10801,40301,8095,1125
10801,41001,81086,5422
10801,70601,73392,5373
10801,70101,155880,10782
10801,70501,125883,8599
10801,70201,62723,4677
10801,70301,96423,6790
10801,70401,216064,14211
10801,60601,168724,9920
10801,60301,198052,13777
10801,61001,345411,18596
10801,60801,265053,17817
10801,60201,84049,5727
10801,61101,103723,6488
10801,60701,332050,18594
10801,60401,107767,6688
10801,60501,262820,14448
10801,60901,146398,8765
10801,60101,101624,6302
10801,11201,31952,3888
10801,11001,9692,1141
10801,10601,13443,1885
10801,11801,5487,847
10801,10301,6985,1137
10801,11701,59529,5343
10801,10201,12410,1609
10801,10801,0,0
10801,12001,50700,5658
10801,11501,2429,458
10801,10701,25945,2324
10801,11401,1980,339
10801,11901,133409,9888
10801,10401,46417,4279
10801,10101,3648,698
10801,10901,19826,1885
10801,10501,66616,6107
10801,11301,4833,824
10801,11601,58553,4318
10801,11101,6610,976
12001,20101,67440,6724
12001,21101,114232,9799
12001,20501,82681,7295
12001,20301,92244,8038
12001,21501,213813,16657
12001,21401,258708,17664
12001,20601,94827,7997
12001,20901,101633,8259
12001,20701,101847,8338
12001,20801,78630,7999
12001,21001,141553,12311
12001,20401,104084,8386
12001,20201,106631,8708
12001,21301,274515,17987
12001,21201,93463,8120
12001,30601,67070,5920
12001,30101,49848,4422
12001,30801,44820,3866
12001,30401,78362,6914
12001,30301,55948,4708
12001,30701,51223,4681
12001,30201,53941,4960
12001,30501,89200,7916
12001,50701,187644,13122
12001,50401,230785,15018
12001,50601,207460,14179
12001,50501,287059,17949
12001,51101,246496,16143
12001,51001,313702,18713
12001,50101,255566,16174
12001,50901,254660,16315
12001,50201,249540,16282
12001,50301,269396,17320
12001,50801,229334,15626
12001,40201,61091,6681
12001,40701,61830,6386
12001,40801,62705,6338
12001,40101,58784,6402
12001,40601,66335,6993
12001,40901,59612,6394
12001,40501,60850,6600
12001,40401,66966,6857
12001,40301,57455,6196
12001,41001,133997,10861
12001,70601,126303,10811
12001,70101,195450,15403
12001,70501,165453,13221
12001,70201,115634,10116
12001,70301,135881,11361
12001,70401,255634,18833
12001,60601,77691,9235
12001,60301,164215,11711
12001,61001,268912,17454
12001,60801,231216,15751
12001,60201,125008,9962
12001,61101,144682,10723
12001,60701,255551,17453
12001,60401,148727,10923
12001,60501,186321,13306
12001,60901,61727,8384
12001,60101,142583,10537
12001,11201,29045,3580
12001,11001,43333,4879
12001,10601,37399,4001
12001,11801,62429,5006
12001,10301,42737,4765
12001,11701,11308,1329
12001,10201,48707,5679
12001,10801,50700,5658
12001,12001,0,0
12001,11501,64655,5376
12001,10701,65850,6669
12001,11401,69282,6085
12001,11901,98779,7679
12001,10401,57308,6656
12001,10101,47645,5901
12001,10901,59731,6231
12001,10501,4155,611
12001,11301,55922,6322
12001,11601,78083,8460
12001,11101,72332,6444
11501,20101,23805,2393
11501,21101,70597,5467
11501,20501,43746,2984
11501,20301,48609,3707
11501,21501,189651,11509
11501,21401,210438,12465
11501,20601,51192,3666
11501,20901,62699,3949
11501,20701,58212,4007
11501,20801,34994,3667
11501,21001,97918,7979
11501,20401,65150,4075
11501,20201,62996,4377
11501,21301,235580,13677
11501,21201,49827,3789
11501,30601,34841,3267
11501,30101,21751,2081
11501,30801,22023,1995
11501,30401,46133,4261
11501,30301,10132,1193
11501,30701,21519,2149
11501,30201,28111,2783
11501,30501,56971,5263
11501,50701,148710,8811
11501,50401,191851,10707
11501,50601,168526,9868
11501,50501,248125,13639
11501,51101,207561,11832
11501,51001,274768,14402
11501,50101,216632,11864
11501,50901,215726,12005
11501,50201,210605,11971
11501,50301,230462,13009
11501,50801,190399,11315
11501,40201,16710,2263
11501,40701,18195,2054
11501,40801,19069,2006
11501,40101,14404,1984
11501,40601,18065,1794
11501,40901,13219,1668
11501,40501,15825,2065
11501,40401,23331,2525
11501,40301,10841,1364
11501,41001,85727,5661
11501,70601,78033,5612
11501,70101,160521,11021
11501,70501,130524,8838
11501,70201,67363,4916
11501,70301,101063,7029
11501,70401,220705,14450
11501,60601,170749,9845
11501,60301,196279,13399
11501,61001,347436,18520
11501,60801,263280,17439
11501,60201,86074,5652
11501,61101,105748,6412
11501,60701,334075,18519
11501,60401,109792,6613
11501,60501,264845,14372
11501,60901,148423,8690
11501,60101,103649,6227
11501,11201,30209,3629
11501,11001,7949,882
11501,10601,11700,1626
11501,11801,3493,651
11501,10301,5242,878
11501,11701,57756,4965
11501,10201,13028,1508
11501,10801,2429,458
11501,12001,64655,5376
11501,11501,0,0
11501,10701,27019,2113
11501,11401,4025,837
11501,11901,131280,9535
11501,10401,47491,4068
11501,10101,3046,612
11501,10901,20900,1674
11501,10501,64487,5755
11501,11301,7456,1129
11501,11601,59627,4106
11501,11101,8316,1357
10701,20101,27363,2154
10701,21101,59734,4522
10701,20501,25953,1839
10701,20301,37746,2761
10701,21501,159314,11380
10701,21401,188119,12801
10701,20601,40329,2720
10701,20901,44906,2804
10701,20701,47349,3061
10701,20801,31933,3101
10701,21001,87055,7034
10701,20401,47357,2930
10701,20201,52133,3431
10701,21301,217788,12532
10701,21201,38964,2844
10701,30601,59701,4984
10701,30101,46611,3798
10701,30801,46883,3712
10701,30401,70993,5978
10701,30301,34992,2910
10701,30701,46380,3866
10701,30201,52971,4500
10701,30501,81831,6979
10701,50701,130917,7666
10701,50401,174058,9562
10701,50601,150733,8723
10701,50501,230332,12493
10701,51101,189768,10687
10701,51001,256975,13257
10701,50101,198839,10718
10701,50901,197933,10860
10701,50201,192812,10826
10701,50301,212669,11864
10701,50801,172606,10170
10701,40201,28875,2540
10701,40701,13219,1408
10701,40801,19420,2084
10701,40101,26568,2261
10701,40601,33460,2984
10701,40901,27396,2253
10701,40501,28634,2458
10701,40401,32068,2626
10701,40301,25239,2055
10701,41001,104605,6998
10701,70601,96911,6949
10701,70101,179399,12358
10701,70501,149402,10175
10701,70201,86242,6253
10701,70301,119942,8366
10701,70401,239583,15787
10701,60601,152956,8700
10701,60301,221139,15115
10701,61001,329643,17375
10701,60801,335595,18253
10701,60201,68281,4506
10701,61101,87955,5267
10701,60701,316282,17374
10701,60401,92000,5467
10701,60501,247052,13227
10701,60901,130630,7544
10701,60101,85856,5081
10701,11201,27440,3303
10701,11001,21757,1708
10701,10601,27777,2594
10701,11801,27494,2146
10701,10301,25461,1990
10701,11701,82616,6682
10701,10201,18056,1504
10701,10801,25945,2324
10701,12001,65850,6669
10701,11501,27019,2113
10701,10701,0,0
10701,11401,26547,2346
10701,11901,157085,11227
10701,10401,21164,2101
10701,10101,23404,2042
10701,10901,9898,976
10701,10501,70541,7017
